favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Sprinklr,MT @CUBoulder Students working in the #Chevron Chemical Engineering Teaching Lab at JSCBB #CUBoulder via @campbepd29 http://t.co/MKi6fNPzrz,,False,Fri Feb 13 19:17:01 +0000 2015,2,566315120629121024
0,Sprinklr,RT @GHhub Want to end AIDS by 2030? Engage the private sector http://t.co/7x3iLW61F9 @saragorm  #chevron #HIV,,False,Mon Dec 01 23:22:00 +0000 2014,3,539560072020381697
0,Sprinklr,RT @FabFndn How @Chevron &amp; #FabLabs are helping put women in the #STEM pipeline via @TheAtlantic  http://t.co/ZZ2qFL7B7R,,False,Fri Oct 31 21:16:00 +0000 2014,4,528294341023121408
1,Sprinklr,@Natakured Thanks for your interest in Chevron. You can find job openings on our Careers site at: https://t.co/iTewzoaOSp.,Natakured,False,Wed Aug 09 20:46:30 +0000 2017,0,895385823973191680
2,Sprinklr,@EdDennis1 Thanks for the tweet! We’re proud to work with our partner @PLTWorg!,EdDennis1,False,Mon Nov 23 21:50:01 +0000 2015,0,668909393652633600
27,Sprinklr,Producing #energy is important. Doing it responsibly is essential. http://t.co/InZJLhEzpo,,False,Thu Oct 09 21:44:01 +0000 2014,55,520328857749291008
17,Twitter Web Client,"#Technology and innovation help Chevron undertake impressive well intersection project
https://t.co/IPOUZ6biVv",,False,Wed Dec 16 19:37:06 +0000 2015,24,677210863661539328
0,Sprinklr,@ValerieAtAccent Thanks for bringing this to our attention. We'll pass this along to the appropriate parties.,ValerieAtAccent,False,Fri Aug 21 13:17:01 +0000 2015,0,634715830589259776
33,Sprinklr,"We deliver the affordable, reliable and ever-cleaner energy that enables human progress. As the energy landscape co… https://t.co/lxUarPIZqU",,False,Mon Apr 15 23:51:56 +0000 2019,17,1117938638560595969
3,Sprinklr,Local businesses play a vital role in Australia gas projects. See how: http://t.co/qQdyDgtt6x #Energy http://t.co/TmkyzIujnX,,False,Mon Oct 27 23:03:00 +0000 2014,9,526871717835444224
0,Sprinklr,@asianroyalty27 Holds R placed by your bank. We have no access to customer accounts. Pls see Visa site for more info: http://t.co/DQdYCj97Z1,asianroyalty27,False,Mon Aug 18 17:59:01 +0000 2014,0,501428067022434304
7,Sprinklr,Chevron CEO John Watson delivered keynote remarks at @LNG18Perth in Perth Australia #LNG18Perth,,False,Tue Apr 12 06:31:03 +0000 2016,5,719774814282649600
0,Sprinklr,MT @ChevronSTEMZONE #STEM has a natural connection to sports! Learn how @pac12 student athletes use #STEM: http://t.co/etnRarmIhk,,False,Thu Jun 18 21:03:01 +0000 2015,3,611640279582556160
2,Sprinklr,@KarelyF Hi- Thank  you for bringing this to our attention. Please DM us the station location along with your conta… https://t.co/hwJmw3HVLF,KarelyF,False,Mon Jun 04 20:25:55 +0000 2018,0,1003734616090513410
0,Sprinklr,@kierrawood_ Most gas stations are independently owned &amp; operated. They are free to set retail prices. More here: https://t.co/9PdI7XDuNX.,kierrawood_,False,Thu Dec 10 18:26:07 +0000 2015,0,675018672562417664
1,Sprinklr,RT @PLTWorg TY @Chevron @autodesk @LockheedMartin @HP @kernfoundation for your support of the ’14 #PLTWSummit http://t.co/B9HTcirsCk,,False,Mon Oct 06 23:46:01 +0000 2014,4,519272394117357568
0,Sprinklr,@LMOGA Thanks for the tweet!,LMOGA,False,Tue Nov 18 00:22:00 +0000 2014,0,534501742990610432
40,Sprinklr,We're proud to continue our partnership with @CatalystInc to advance gender equality. Learn more about our $5 milli… https://t.co/yNfKKyyYsC,,False,Tue Feb 26 14:09:33 +0000 2019,20,1100397461988872193
0,Sprinklr,@LiviRichelle Holds for $126 R placed by your bank. We have no direct access to accounts. Pls see Visa site for info: http://t.co/BfJk1H2dGU,LiviRichelle,False,Wed Sep 10 15:23:01 +0000 2014,0,509723727958130688
2,Sprinklr,"RT Chevron's huge new lubricant factory, a sign of changing times in the metal-grinding-against-metal business. http://t.co/pXaNQa5uqO",,False,Mon Jul 21 22:29:01 +0000 2014,12,491349153285283840
0,Sprinklr,"@_Cwizza Most gas stations are owned &amp; operated by independent people, not corporations. They are free to set retai… https://t.co/AWKLHHmoNK",_Cwizza,False,Wed Sep 05 13:30:39 +0000 2018,1,1037332181918646278
63,Sprinklr,"The Petroleum No. 3, a Socal paddle wheeler, carried products in California coastal areas in the 1920s. #TBT https://t.co/iXorXlgz39",,False,Thu May 19 20:14:01 +0000 2016,37,733390272873308160
4,Sprinklr,Reflections from the Private Sector at #AIDS2016 via @DrHumaAbbasi @FightPoverty: https://t.co/NUmavgyFCd,,False,Mon Jul 25 20:30:00 +0000 2016,4,757674283166474242
3,Sprinklr,MT @ChevronRichmond proud to donate one mile trail easement to the East Bay Regional Parks. Read more: http://t.co/FOz8LIXdEE,,False,Mon Apr 21 19:29:00 +0000 2014,8,458326554108755969
1,Sprinklr,@WivetonDowns Most gas stations are independently owned &amp; operated and many of them offer free air and water with a purchase of fuel.,WivetonDowns,False,Mon Feb 13 14:57:33 +0000 2017,2,831155357242228737
0,Sprinklr,@carlos916 Thx 4 bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,carlos916,False,Fri Sep 26 13:04:37 +0000 2014,0,515487102713462784
0,Sprinklr,@Chrimes21 Please email us at cccweb@chevron.com or call us at 855-285-9595 to provide more information about your concerns. Thank you.,Chrimes21,False,Thu Aug 06 12:27:01 +0000 2015,0,629267431576457216
5,Sprinklr,#Chevron embarked on a 20-year journey to increase #diversity in the workplace.  #CatalystAwards http://t.co/V3S0qzxfNg,,False,Fri Mar 27 02:10:00 +0000 2015,8,581276955602980865
0,Sprinklr,@la_malaaa Thanks for bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,la_malaaa,False,Tue Aug 06 13:25:00 +0000 2019,0,1158730696334225410
4,Sprinklr,Tomorrow at 9am EST: @Chevron VP Steve Green delivers @STEMsolutions keynote. Watch it live here: http://t.co/1MdP1EOl8n #STEMsolve,,False,Thu Apr 24 20:02:00 +0000 2014,13,459422022851117056
0,Sprinklr,@GSdtwov3 Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties,GSdtwov3,False,Tue Jun 06 19:57:01 +0000 2017,2,872180546461421568
1,Sprinklr,@JakeLambert14 Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties.,Lambo1414,False,Tue Jun 02 21:52:31 +0000 2015,0,605854532480831488
0,Sprinklr,@jewish_cowgirl Pls send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties.,jewish_cowgirl,False,Thu May 08 13:28:39 +0000 2014,0,464396463603466240
0,Sprinklr,@2UrbanGirls Thnx 4 bringing this to our attention. Please send the station location &amp; we'll pass this along to the appropriate parties.,2UrbanGirls,False,Wed Jun 21 21:58:30 +0000 2017,2,877646938882965504
1,Sprinklr,RT @msnbc: Why Chevron is investing $30 million in STEM education: http://t.co/tRVCOmtcuq  #makingthingshappen,,False,Tue Apr 29 00:54:00 +0000 2014,14,460945057567485952
0,Sprinklr,@taymurnane A Pre Authorization hold for $101 is placed by your bank for outside fuel purchases. See Visa site:  http://t.co/ObF9L9XoFy,,False,Fri Oct 02 13:40:01 +0000 2015,0,649941909281095680
42,Sprinklr,"When women succeed, businesses succeed. We're proud to be a sponsor of the #CatalystAwards2018 with companies commi… https://t.co/U3NwG9FkGg",,False,Tue Mar 20 17:48:28 +0000 2018,14,976153515365150720
2,Sprinklr,"@ikessler We are so proud to support this amazing organization, keep us updated on who the big winners are!",ikessler,False,Tue Apr 26 21:36:00 +0000 2016,0,725075983951400960
0,Sprinklr,@kevinkeitai We are working with Apple to explore options with the issuers of the Chevron and Texaco-branded cards.,,False,Thu May 21 15:51:01 +0000 2015,0,601414902356508673
2,Sprinklr,"MT @ErnestScheyder ""We believe our Permian acreage is second to none"" - #Chevron's Johnson, touting roughly 2 mln acreage holdings $CVX",,False,Wed Mar 11 21:10:01 +0000 2015,4,575765643536044033
0,Sprinklr,@PSESDSTEM Thanks for the tweet!,PSESDSTEM,False,Thu Sep 04 23:13:00 +0000 2014,0,507667676605718530
0,Sprinklr,@cpj1030 Chevron will not tolerate unlawful price gouging at its independently owned stations. Pls report issues to 855-285-9595 or @TXAG,cpj1030,False,Tue Sep 05 16:25:00 +0000 2017,0,905104489530757120
2,Sprinklr,MT @PG_TomWas #Chevron invests in #STEM for the #Pittsburgh region. http://t.co/JNP24S7wse,,False,Thu Oct 30 22:01:00 +0000 2014,5,527943277430185985
1,Sprinklr,@Shelbysee Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties.,Shelbysee,False,Mon Apr 03 15:28:31 +0000 2017,1,848920154822119424
7,Sprinklr,$CVX has quality acreage position in the #PermianBasin w multiple stacked geologic targets: https://t.co/Efs09OobPR https://t.co/cHzbRePVi6,,False,Fri Oct 28 15:25:01 +0000 2016,10,792024377030217728
0,Sprinklr,@TTremmy We will not tolerate unlawful price gouging at its independently owned branded stations. Pls report issues @ 855-285-9595 or @TXAG,TTremmy,False,Fri Sep 01 15:10:39 +0000 2017,0,903636225776652288
56,Sprinklr,"We invest in developing and deploying generations of problem solvers, and we equip them to solve today’s biggest ch… https://t.co/tQld8R6YIo",,False,Sat Apr 20 19:00:01 +0000 2019,17,1119677115861995521
0,Sprinklr,@locobanty Thanks for your interest in Chevron. You can find job openings on our Careers site at: http://t.co/2WE5WIfAS4. Best to you!,locobanty,False,Thu May 22 16:24:28 +0000 2014,0,469514136695877634
5,Sprinklr,MT @FuelYourSchool  Students tell @npr_ed what they want to change about education. Here’s what they had to say: http://t.co/VQ4PUqKs11,,False,Mon Apr 13 23:42:00 +0000 2015,3,587762692670234626
2,Sprinklr,@818michael1976 We apologize for any inconvenience experienced by this situation. Ensuring our customers have a rel… https://t.co/vZzsBmlnCF,818michael1976,False,Wed Sep 19 13:39:37 +0000 2018,0,1042407869142978560
0,Sprinklr,@JustApauling Thx 4 bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,JustApauling,False,Mon Sep 08 15:29:14 +0000 2014,0,509000515414663168
8,Sprinklr,"This perentie lizard &amp; 2,000 other diverse species are protected on Barrow Island: http://t.co/4LrmNfmy0f http://t.co/hUu9Ly5USE",,False,Wed Feb 25 19:03:01 +0000 2015,9,570660251688693761
0,Sprinklr,@shaunsanders Thx 4 bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,shaunsanders,False,Tue Jan 27 13:34:09 +0000 2015,1,560068241612361728
1,Sprinklr,#Chevron announces 7% increase in quarterly dividend to $1.07 from $1.00 http://t.co/1aPZoZGw3u $CVX #stocks #dividends,,False,Wed Apr 30 23:47:31 +0000 2014,9,461653102991781888
5,Sprinklr,MT @ChevronSTEMZONE We find #STEM in #sports! See how @Pac12 athletes use STEM skills in #HumanEnergyStories: http://t.co/fic3QMWp2m,,False,Wed May 06 21:06:01 +0000 2015,5,596058358295240704
35,Sprinklr,Our @FuelYourSchool program is back with nearly $6M available in funding. Learn more: https://t.co/ceSpvY6dMO https://t.co/ujN8jsdYU6,,False,Thu Sep 01 19:49:02 +0000 2016,26,771434711994494976
0,Sprinklr,@Tatialvarenga_ Please select the “general inquiry” option in the dropdown menu.,Tatialvarenga_,False,Tue Jan 05 22:30:47 +0000 2016,0,684502328179834880
55,Twitter Web Client,"Congratulations to Chevron VP S. Shariq Yosufzai, named Chair of the American Institute of Chemical Engineers (AICh… https://t.co/Qi8eCYieuo",,False,Tue Nov 14 22:33:44 +0000 2017,18,930564430978527232
3,Sprinklr,MT @RobertStavins Some interactive graphics of #energy supply &amp; demand http://t.co/VngDPOIG6M @Revkin @AmyAHarder @ClimateOpp #ClimateChange,,False,Wed Jul 30 00:42:00 +0000 2014,7,494281722024841217
8,Sprinklr,Excellent progress being made on #Gorgon &amp; #Wheatstone #Australia. Check out photos here: http://t.co/PnJg9Egsqj $CVX #naturalgas,,False,Tue Feb 03 23:28:01 +0000 2015,8,562754408317210626
0,Sprinklr,@Innofficial28 Thanks for your interest in Chevron. You can find job openings on our Careers site at: http://t.co/DjJt7pZHzt. Best to you!,Innofficial28,False,Mon Jul 21 15:49:34 +0000 2014,0,491248629790048257
11,Sprinklr,.@techbridgegirls &amp; @FabFndn promote hands-on learning &amp; empower #WomeninSTEM. More from @TheAtlantic: http://t.co/iG1ZixMv5H,,False,Tue Nov 04 18:28:00 +0000 2014,12,529701613288837120
1,Sprinklr,@trocha1scr Thx 4 bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,trocha1scr,False,Fri Jul 10 19:25:02 +0000 2015,0,619588154945859584
31,Sprinklr,Kazakhstan Maritime Academy’s graduates gain experience on simulators &amp; on our ships at sea. https://t.co/Ml6irsfx6Z https://t.co/WqMA4NPdE2,,False,Tue Sep 06 20:38:34 +0000 2016,33,773259116588466176
1,Sprinklr,"Our Women’s Network has nearly 6,700 members in 40 countries. http://t.co/BAivLqOtrN #CatalystAwards @CatalystInc",,False,Fri Mar 27 17:10:00 +0000 2015,4,581503450111967232
4,Sprinklr,Our Big Foot is gargantuan. http://t.co/zwD0sQPddU via @FortuneMagazine @politico  #EnergyInsider,,False,Thu Jun 26 17:07:00 +0000 2014,6,482208418078674944
0,Sprinklr,@kevinkeitai We continue to work with our card issuer and will update as we get closer.,,False,Fri Feb 12 13:59:54 +0000 2016,0,698144500527538177
6,Sprinklr,Wheatstone Project makes history with installation of heaviest offshore gas processing platform in Australia. Watch: http://t.co/qb8Sm7qkXU,,False,Tue May 05 02:07:01 +0000 2015,12,595409330305916928
0,Sprinklr,"@DeonMars777 This is a scam, so please beware. More info here: https://t.co/avyoKT7Hot",,False,Sat Dec 19 04:43:30 +0000 2015,0,678073145778167808
0,Sprinklr,@Justin_Campbel Please email us at cccweb@chevron.com or call us at 855-285-9595 to provide more information about your concerns. Thank you.,wolfassboy,False,Wed Nov 30 20:39:30 +0000 2016,1,804062320498528258
0,Sprinklr,@EXOTICVIV Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties.,EXOTICVIV,False,Mon Jul 07 21:23:01 +0000 2014,0,486259112955899904
7,Sprinklr,#Chevron First Major #Oil Producer Seeking Pemex Partnerships http://t.co/kguObqzdxf,,False,Tue May 13 21:57:00 +0000 2014,18,466336333842354176
0,Sprinklr,@iAmDGOOD Most gas stations are independently owned &amp; operated. They are free to set retail prices. More here: http://t.co/EhLO1rAUoS,iAmDGOOD,False,Thu Oct 23 18:33:31 +0000 2014,0,525354345924403200
4,Sprinklr,"Cash generated from operations was $8.7 Bil during 3Q, almost $26 Bil YTD http://t.co/L3aaRSd4XT $CVX",,False,Fri Oct 31 15:08:00 +0000 2014,6,528201730912444417
0,Sprinklr,@thatguy_kev Most gas stations are independently owned &amp; operated. They are free to set retail prices. More here: https://t.co/bEqOBFzEH8.,,False,Fri Feb 26 22:06:52 +0000 2016,0,703340481732812800
0,Sprinklr,@DaytonaGo2015 Please submit your proposal here: http://t.co/Wf0QUlHVaH. It will be routed to the appropriate parties.,joinOurDream,False,Tue Feb 03 12:07:36 +0000 2015,0,562583177429270528
0,Sprinklr,"MT @UCAIR_UT Join UCAIR, #Chevron &amp;@SureCanUSA Jun 13 9am-6pm at the Davis County Hazardous for the gas can exchange. http://t.co/0fst8cK9tR",,False,Fri Jun 12 21:11:01 +0000 2015,2,609467966489554945
13,Sprinklr,"CEO Watson: To ensure #Australian projects are globally competitive, gov't must support policy to encourage future investment #LNG18Perth",,False,Tue Apr 12 06:57:51 +0000 2016,13,719781558970945537
0,Sprinklr,@katieleanne_g Thanks for the tweet!,kategorveatte,False,Tue May 13 17:25:18 +0000 2014,0,466267959061917697
8,Sprinklr,Join CEO John Watson &amp; CFO Pat Yarrington for today’s earnings call at 8am PT/11am ET: https://t.co/U7vGzGVVBT $CVX,,False,Fri Jan 29 15:15:02 +0000 2016,5,693089978453204992
0,Sprinklr,@daaanielaaa01 Hi- Please send us the station location and we'll pass this along to the appropriate parties. Thank You.,daaanielaaa01,False,Sat Sep 02 22:08:25 +0000 2017,0,904103748032749568
1,Sprinklr,@JohnG500 We R working with Apple to explore fuel payment at the pump – let us know if there is a particular area that you R interested in.,JohnG500,False,Fri Apr 01 13:04:40 +0000 2016,0,715887605401911296
9,Sprinklr,"In some places, the earth is bursting with geothermal energy. We're helping to release it. http://t.co/ss5VvN9nm7",,False,Wed Jan 07 17:13:01 +0000 2015,41,552875564772904960
6,Sprinklr,"MT @FortuneMagazine What life is like on Chevron's new $7.5B deepwater oil rig, the biggest in the Gulf of Mexico: http://t.co/r79CE5pMD4",,False,Tue Jun 10 18:44:49 +0000 2014,9,476434830432169984
1,Sprinklr,@mikecher Thanks for bringing this to our attention. We'll pass this along to the appropriate parties.,mikecher,False,Wed May 30 20:32:33 +0000 2018,0,1001924344698884096
0,Sprinklr,@grnlizardtruck You can learn more about what influences the price of gasoline from the American Petroleum Institute: http://t.co/5xkMhmIwWT,totallydry,False,Tue Jan 06 22:03:35 +0000 2015,0,552586301258862592
1,Sprinklr,@Slaytanic_F Thanks for your interest in Chevron. Please visit http://t.co/kJXrYaIxie for information about internships at Chevron.,Slaytanic_F,False,Mon Nov 17 03:36:27 +0000 2014,0,534188288031354880
1,Sprinklr,"@ZonaTrahan We require our marketers and dealers to comply with all laws, including pricing practices. We’ll inform the appropriate parties.",ZonaTrahan,False,Tue Aug 29 18:42:32 +0000 2017,0,902602383875768321
5,Sprinklr,Read more about the development of our Jack/St. Malo project: http://t.co/4k9tTwW7KO via @UpstreamOnline #GOM http://t.co/bqJrAOOyFR,,False,Tue Apr 28 17:22:02 +0000 2015,15,593102888236384256
4,Sprinklr,MT @terri_schulz: Great video! Chevron works with @PLTWorg to promote #PBL in classrooms like this one http://t.co/Opwufv3FKl #STEM,,False,Thu Apr 17 17:19:02 +0000 2014,8,456844295128240128
28,Sprinklr,"Thank you @Saints for helping Chevron @FuelYourSchool deliver new materials to a Plaquemines, LA classroom last wee… https://t.co/FmF1Z38NHr",,False,Mon Oct 22 22:00:04 +0000 2018,3,1054492609262116865
1,Sprinklr,@3LWTV Thanks for bringing this to our attention. We'll pass this along to the appropriate parties.,3LWTV,False,Wed Dec 09 20:34:34 +0000 2015,0,674688611967741952
0,Sprinklr,@uglyducklingDIY Please send a DM w/ your contact info (eml/phn) &amp; station location and we'll pass this along to the appropriate parties.,uglyducklingDIY,False,Tue Jun 17 16:40:35 +0000 2014,0,478940280624652288
0,Sprinklr,@Mayor_Avila Hello- Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this alon… https://t.co/MdvwmXTpXm,Mayor_Avila,False,Tue Aug 28 13:24:28 +0000 2018,0,1034431521577422848
1,Sprinklr,Thnx for sharing! MT @OpportunityFund Thanks to our #Chevron volunteers who helped with Taste of Microfinance! http://t.co/ubsDT9oa0j,,False,Mon Apr 27 23:12:00 +0000 2015,2,592828573142163456
1,Sprinklr,"@leannecdavis Most stations are independently owned and are free to set prices which are determined by supply/demand,crude cost &amp; taxes.",leannecdavis,False,Mon May 22 20:17:32 +0000 2017,0,866749893817356289
0,Sprinklr,@KbeforetheS Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties.,KbeforetheS,False,Mon Jul 10 16:56:00 +0000 2017,0,884456182559256578
5,Twitter Web Client,Chevron is proud to partner with @tasanet and Syfr at TX STEM Summit. Find out more: https://t.co/BqbfuAMOoG  https://t.co/61X1dqo7vh,,False,Wed Nov 11 22:43:03 +0000 2015,3,664574085725163520
4,Sprinklr,#Chevron Summer Science Institute teaches the teachers: http://t.co/121cSmdzbE #STEM,,False,Tue Sep 16 21:17:00 +0000 2014,7,511987137299087360
1,Sprinklr,@NCLRights Thanks for the tweet!,NCLRights,False,Mon May 04 19:03:01 +0000 2015,0,595302627837087744
4,Sprinklr,MT @FuelYourSchool Check out the @OdessaAmerican article on #Chevron #FuelYourSchool in Midland/Odessa. http://t.co/cQIbBpDQgn @DonorsChoose,,False,Thu Feb 19 23:22:00 +0000 2015,7,568551101328429056
